,market_tms,btc_price,mkt_cap,total_volumes
357,2021-05-31 00:04:55.515,35714.75202018067,668664301773.5417,668664301773.5417
356,2021-05-30 23:10:55.566,35726.0464870288,668874653295.2615,668874653295.2615
355,2021-05-30 22:05:41.136,36067.93507616015,676557545195.6786,676557545195.6786
354,2021-05-30 21:34:12.063,35994.835022639294,673905415842.4941,673905415842.4941
353,2021-05-30 20:33:12.832,36251.76133256518,678714538608.6184,678714538608.6184
352,2021-05-30 19:18:10.692,36194.19845701398,678231337348.1885,678231337348.1885
351,2021-05-30 18:08:34.176,35975.239113064345,674316958022.4176,674316958022.4176
350,2021-05-30 17:28:00.038,35979.790023378824,673316502104.4253,673316502104.4253
349,2021-05-30 16:07:38.284,35549.38332739241,664967024331.6211,664967024331.6211
348,2021-05-30 15:08:29.416,35450.699926420784,662040978754.0321,662040978754.0321
347,2021-05-30 14:22:10.108,35664.50788160678,667712022159.1865,667712022159.1865
346,2021-05-30 13:16:17.104,35626.5805326496,664296085202.5077,664296085202.5077
345,2021-05-30 12:18:07.938,36212.680748896346,681974442684.434,681974442684.434
344,2021-05-30 11:04:09.563,35792.854118463816,670111130341.8208,670111130341.8208
343,2021-05-30 10:33:20.163,35883.10313093116,671799402026.6394,671799402026.6394
342,2021-05-30 09:32:16.098,35948.6298268196,673024855323.2426,673024855323.2426
341,2021-05-30 08:07:02.702,36065.45247653736,676388319303.0214,676388319303.0214
340,2021-05-30 07:22:11.544,35759.36606180783,670760744950.37,670760744950.37
339,2021-05-30 06:19:28.947,35621.87356546691,667773449793.5293,667773449793.5293
338,2021-05-30 05:36:34.738,35301.08322147212,660805529263.4896,660805529263.4896
337,2021-05-30 04:28:45.239,34744.1111359633,652326892342.2325,652326892342.2325
336,2021-05-30 03:21:19.150,34754.85198751133,650664907755.9047,650664907755.9047
335,2021-05-30 02:21:09.796,34231.44733535011,639380455793.1256,639380455793.1256
334,2021-05-30 01:19:02.768,33970.68809932521,636580565183.534,636580565183.534
333,2021-05-30 00:11:17.013,34537.419075281905,651039910485.3606,651039910485.3606
332,2021-05-29 23:18:50.551,34363.0220860328,642467729866.0674,642467729866.0674
331,2021-05-29 22:17:07.256,34520.95474024437,647256541005.2662,647256541005.2662
330,2021-05-29 21:13:34.682,34462.78852177533,645190546222.3319,645190546222.3319
329,2021-05-29 20:11:39.967,34323.594974695334,639758491189.2074,639758491189.2074
328,2021-05-29 19:11:58.247,34209.25884771334,640441797665.6958,640441797665.6958
327,2021-05-29 18:11:47.130,33846.60781998234,633650806649.8444,633650806649.8444
326,2021-05-29 17:00:45.531,34832.867801335466,652114582495.677,652114582495.677
325,2021-05-29 16:16:55.667,34338.648719276775,646444751459.8981,646444751459.8981
324,2021-05-29 15:18:15.634,34366.83453029681,643387935839.7438,643387935839.7438
323,2021-05-29 14:13:04.131,35187.652373441655,658753318231.0574,658753318231.0574
322,2021-05-29 13:11:05.011,34879.856050803435,652989691670.9689,652989691670.9689
321,2021-05-29 12:13:30.320,35080.10329038619,656737244707.0667,656737244707.0667
320,2021-05-29 11:07:24.376,35259.833079850345,660299403371.382,660299403371.382
319,2021-05-29 10:07:38.303,35484.61886073658,664046493727.8685,664046493727.8685
318,2021-05-29 09:24:13.501,35764.5840069164,669548312253.8899,669548312253.8899
317,2021-05-29 08:16:22.973,36168.35896001314,677894393785.4713,677894393785.4713
316,2021-05-29 07:07:04.360,36598.955136963086,686740846847.7549,686740846847.7549
315,2021-05-29 06:13:05.410,37050.55615180217,693619275005.0432,693619275005.0432
314,2021-05-29 05:14:05.522,36246.748900779356,678570384120.1421,678570384120.1421
313,2021-05-29 04:05:10.841,36454.55589719113,681068147112.4652,681068147112.4652
312,2021-05-29 03:06:37.587,36388.21729949981,680594723712.7689,680594723712.7689
311,2021-05-29 02:20:00.701,36386.71788310289,682037627511.7351,682037627511.7351
310,2021-05-29 01:05:52.397,36369.920696393085,679200296576.4102,679200296576.4102
309,2021-05-29 00:06:49.290,35744.4577350088,668521654364.6696,668521654364.6696
308,2021-05-28 23:15:54.271,35336.08285635303,660354485621.0457,660354485621.0457
307,2021-05-28 22:12:42.148,35320.592102972616,661225961337.9749,661225961337.9749
306,2021-05-28 21:14:24.462,35076.87252155225,656662484954.3025,656662484954.3025
305,2021-05-28 20:18:17.732,36124.707207548716,676277096867.3168,676277096867.3168
304,2021-05-28 19:06:20.907,36222.288010812685,680409786000.518,680409786000.518
303,2021-05-28 18:06:57.270,36060.589342694584,674913812712.1455,674913812712.1455
302,2021-05-28 17:09:37.405,36007.34132255423,678057936318.6505,678057936318.6505
301,2021-05-28 16:10:06.401,36820.71275556565,689894909729.8596,689894909729.8596
300,2021-05-28 15:15:56.146,36637.58380188595,689721604529.8994,689721604529.8994
299,2021-05-28 14:03:28.323,37071.059376240984,693985986723.4661,693985986723.4661
298,2021-05-28 13:03:44.707,36551.58029360395,684260203728.3834,684260203728.3834
297,2021-05-28 12:27:16.067,36814.15465052504,682772040573.7734,682772040573.7734
296,2021-05-28 11:22:40.704,36024.70407362075,674395969522.208,674395969522.208
295,2021-05-28 10:14:46.674,36110.90377128356,681070324540.6306,681070324540.6306
294,2021-05-28 09:08:42.936,36071.43981293119,681049642051.1708,681049642051.1708
293,2021-05-28 08:04:15.713,36749.4476208897,687959986057.8367,687959986057.8367
292,2021-05-28 07:06:45.588,36862.074212620915,690235601445.4564,690235601445.4564
291,2021-05-28 06:16:26.379,36963.73731440047,692828729382.1257,692828729382.1257
290,2021-05-28 05:25:08.043,37614.47924814924,704149145070.992,704149145070.992
289,2021-05-28 04:33:10.861,37813.73773492223,707878577762.2402,707878577762.2402
288,2021-05-28 03:07:26.626,38295.28065316981,714483644534.8164,714483644534.8164
287,2021-05-28 02:02:13.010,38197.100401075826,715849378622.4237,715849378622.4237
286,2021-05-28 01:06:11.856,37963.51564562933,713706806814.4431,713706806814.4431
285,2021-05-28 00:10:55.986,38371.880069783736,720735800984.2526,720735800984.2526
284,2021-05-27 23:02:08.835,38541.07975578052,721488280747.6959,721488280747.6959
283,2021-05-27 22:18:57.093,38878.71793762055,728753565296.923,728753565296.923
282,2021-05-27 21:14:10.386,38373.860975066666,718901648664.4955,718901648664.4955
281,2021-05-27 20:08:46.165,38896.59344224386,726161637265.5828,726161637265.5828
280,2021-05-27 19:11:55.696,39062.33859135033,731241119079.2894,731241119079.2894
279,2021-05-27 18:12:35.476,39094.83645132579,731848223108.5846,731848223108.5846
278,2021-05-27 17:16:56.817,38893.992727625984,728685225303.2915,728685225303.2915
277,2021-05-27 16:07:29.783,39715.13065866956,743725553185.6699,743725553185.6699
276,2021-05-27 15:15:32.962,40046.73321092796,748878319111.0734,748878319111.0734
275,2021-05-27 14:12:04.620,40109.30184969603,750836103300.8473,750836103300.8473
274,2021-05-27 13:12:47.944,39595.106737615046,741209232308.0537,741209232308.0537
273,2021-05-27 12:13:40.329,39918.3730358802,747260207230.0048,747260207230.0048
272,2021-05-27 11:11:11.835,39534.27697788469,740069290797.3074,740069290797.3074
271,2021-05-27 10:02:18.927,39186.114355015015,733550580702.5431,733550580702.5431
270,2021-05-27 09:03:28.562,39040.08782888124,730814554840.9104,730814554840.9104
269,2021-05-27 08:11:26.998,38137.771358736114,713922375491.6848,713922375491.6848
268,2021-05-27 07:08:15.412,38325.24941413768,715397226776.7925,715397226776.7925
267,2021-05-27 06:09:52.713,38485.14440063876,714994192733.1344,714994192733.1344
266,2021-05-27 05:02:32.475,37749.315733464944,706645484673.917,706645484673.917
265,2021-05-27 04:18:49.896,37594.83062569511,703896590050.6898,703896590050.6898
264,2021-05-27 03:14:05.824,37406.487684034626,700226070390.3258,700226070390.3258
263,2021-05-27 02:14:22.802,37775.050810951754,707123906322.3291,707123906322.3291
262,2021-05-27 01:16:50.007,38590.571983972775,724205676917.8029,724205676917.8029
261,2021-05-27 00:05:44.530,39466.642793141684,737668726732.3829,737668726732.3829
260,2021-05-26 23:07:12.967,38805.03394169276,727185456432.719,727185456432.719
259,2021-05-26 22:05:50.754,39201.80084654369,735128050780.0507,735128050780.0507
258,2021-05-26 21:12:50.182,38752.452528117916,725414909364.345,725414909364.345
257,2021-05-26 20:09:18.626,38531.481468118756,721795642425.4352,721795642425.4352
256,2021-05-26 19:03:20.026,38553.69202383262,721691110329.7816,721691110329.7816
255,2021-05-26 18:09:34.243,39155.11695779764,725669766776.2935,725669766776.2935
254,2021-05-26 17:07:23.485,38472.77662778288,722091342832.841,722091342832.841
253,2021-05-26 16:07:08.124,38804.01495944183,726392484209.6583,726392484209.6583
252,2021-05-26 15:02:25.179,39334.9625509677,736308685888.9237,736308685888.9237
251,2021-05-26 14:13:50.727,38858.85957013868,727395339560.6263,727395339560.6263
250,2021-05-26 13:23:53.160,39812.23181291047,748101389946.7721,748101389946.7721
249,2021-05-26 12:12:45.686,40035.54498546699,749418360362.5841,749418360362.5841
248,2021-05-26 11:02:57.510,39655.05633422804,742294315063.0775,742294315063.0775
247,2021-05-26 10:17:40.554,40063.871109052736,749946588919.3586,749946588919.3586
246,2021-05-26 09:16:34.225,40438.568499470304,754889588146.796,754889588146.796
245,2021-05-26 08:13:36.339,40467.42019851685,757498752960.0035,757498752960.0035
244,2021-05-26 07:05:46.579,40556.61755303835,761713408568.1012,761713408568.1012
243,2021-05-26 06:11:02.918,39345.33209714677,736492720365.5514,736492720365.5514
242,2021-05-26 05:07:04.660,39385.09264347086,737673230349.967,737673230349.967
241,2021-05-26 04:02:38.987,39539.04244838308,740115005966.7517,740115005966.7517
240,2021-05-26 03:13:34.598,39227.32107859811,734278570975.7926,734278570975.7926
239,2021-05-26 02:07:21.544,38743.23148920246,725384229737.9568,725384229737.9568
238,2021-05-26 01:07:37.824,38150.984549476336,715242689251.9686,715242689251.9686
237,2021-05-26 00:03:07.656,38210.80521759389,715248689989.8947,715248689989.8947
236,2021-05-25 23:03:27.442,38558.94752113456,719829872032.1073,719829872032.1073
235,2021-05-25 22:00:59.895,38117.29323664868,713495923356.975,713495923356.975
234,2021-05-25 21:10:19.138,37669.849529363084,705442927138.3015,705442927138.3015
233,2021-05-25 20:11:00.037,37537.25154294332,702319014935.5424,702319014935.5424
232,2021-05-25 19:07:47.265,38000.79585648842,711410029438.9103,711410029438.9103
231,2021-05-25 18:14:22.161,37865.4481596775,708777992116.1843,708777992116.1843
230,2021-05-25 17:04:09.619,37936.58157167114,710108542452.5013,710108542452.5013
229,2021-05-25 16:02:57.695,38207.090080915325,715170819084.3452,715170819084.3452
228,2021-05-25 15:02:53.852,37763.66491807891,706869229925.1866,706869229925.1866
227,2021-05-25 14:05:56.782,37560.673156426536,704631339115.3607,704631339115.3607
226,2021-05-25 13:12:26.581,37409.9090246448,700181140683.2214,700181140683.2214
225,2021-05-25 12:09:09.892,36755.33313654478,690287292934.689,690287292934.689
224,2021-05-25 11:15:59.147,37361.14381440418,700111480947.1973,700111480947.1973
223,2021-05-25 10:04:37.566,37950.69740290549,710197965988.7524,710197965988.7524
222,2021-05-25 09:17:11.457,38226.2561272669,713841023661.0922,713841023661.0922
221,2021-05-25 08:05:31.755,39040.57410587285,728732680876.021,728732680876.021
220,2021-05-25 07:09:56.179,39125.18860290554,732602118676.8903,732602118676.8903
219,2021-05-25 06:13:32.482,38306.19314057192,716850606574.7207,716850606574.7207
218,2021-05-25 05:04:56.371,38701.76931947876,724253300513.9297,724253300513.9297
217,2021-05-25 04:12:59.972,38431.38303890321,719193372775.123,719193372775.123
216,2021-05-25 03:11:21.216,38049.7756992828,712052087503.6686,712052087503.6686
215,2021-05-25 02:04:52.744,38834.74797793488,726741823234.6799,726741823234.6799
214,2021-05-25 01:13:47.103,39546.08762631954,740053620012.656,740053620012.656
213,2021-05-25 00:06:48.768,38810.164534694355,723143072419.7241,723143072419.7241
212,2021-05-24 23:05:48.066,38458.08564310467,720802725401.2031,720802725401.2031
211,2021-05-24 22:08:17.553,38642.24901489757,723680911493.2833,723680911493.2833
210,2021-05-24 21:12:50.769,39263.40687615273,734763617258.2594,734763617258.2594
209,2021-05-24 20:05:27.522,40417.617244024776,755497088801.4055,755497088801.4055
208,2021-05-24 19:06:04.139,37977.043925606806,711335427637.5995,711335427637.5995
207,2021-05-24 18:16:03.022,37557.87505694888,704242146033.5385,704242146033.5385
206,2021-05-24 17:13:31.981,37338.82709692213,698747608643.6716,698747608643.6716
205,2021-05-24 16:06:01.579,37696.26602752464,704288625902.7152,704288625902.7152
204,2021-05-24 15:04:05.990,37701.51924169166,704264621420.8784,704264621420.8784
203,2021-05-24 14:04:12.021,37744.60378077482,711652078302.291,711652078302.291
202,2021-05-24 13:02:10.551,38532.15642629548,728434132473.5438,728434132473.5438
201,2021-05-24 12:03:13.096,38398.031875117806,721065714379.6144,721065714379.6144
200,2021-05-24 11:11:52.813,37463.832915978535,683981761750.9436,683981761750.9436
199,2021-05-24 10:06:42.945,36339.00905215398,681786076416.5118,681786076416.5118
198,2021-05-24 09:05:03.260,36651.72609163723,685889406561.0717,685889406561.0717
197,2021-05-24 08:08:20.749,36778.04698988238,688135654747.1919,688135654747.1919
196,2021-05-24 07:24:49.336,36251.58007239732,678401194000.8218,678401194000.8218
195,2021-05-24 06:05:41.055,35363.48814978805,660426813692.7881,660426813692.7881
194,2021-05-24 05:04:14.384,34850.73178718457,650484703353.1578,650484703353.1578
193,2021-05-24 04:06:33.943,35308.339314329736,660030928371.096,660030928371.096
192,2021-05-24 03:14:14.690,35531.53082944085,664926408482.9072,664926408482.9072
191,2021-05-24 02:08:04.529,35339.83294487643,663165476987.5349,663165476987.5349
190,2021-05-24 01:06:31.012,35183.43784315168,659661241104.1426,659661241104.1426
189,2021-05-24 00:08:51.846,34892.633299037465,654558962027.5841,654558962027.5841
188,2021-05-23 23:06:05.069,33995.040863381786,633878627574.3336,633878627574.3336
187,2021-05-23 22:08:43.797,34151.504575589475,635922328428.311,635922328428.311
186,2021-05-23 21:09:29.686,33737.2479168065,634255447486.0051,634255447486.0051
185,2021-05-23 20:09:04.624,33078.968267401964,616681809931.1877,616681809931.1877
184,2021-05-23 19:10:57.446,32458.122485384694,608148975450.4117,608148975450.4117
183,2021-05-23 18:05:10.210,32963.492037810465,616868900947.9738,616868900947.9738
182,2021-05-23 17:05:46.317,32536.99434194954,605939607118.99,605939607118.99
181,2021-05-23 16:07:40.588,33400.86336303955,622822557669.894,622822557669.894
180,2021-05-23 15:11:12.007,33552.82743887286,642339226494.329,642339226494.329
179,2021-05-23 14:06:44.303,33827.39540956073,633595106964.563,633595106964.563
178,2021-05-23 13:06:03.343,33724.80674373728,626265303107.6112,626265303107.6112
177,2021-05-23 12:07:02.601,35464.500416720606,665220694302.2108,665220694302.2108
176,2021-05-23 11:03:05.194,35318.799389376814,660945416132.9808,660945416132.9808
175,2021-05-23 10:05:33.366,34224.789406065225,642125190350.897,642125190350.897
174,2021-05-23 09:09:39.542,34370.49862100309,641209861559.6266,641209861559.6266
173,2021-05-23 08:08:48.199,35895.49259891511,667415939701.8163,667415939701.8163
172,2021-05-23 07:11:15.416,36582.278316850185,684702080244.3901,684702080244.3901
171,2021-05-23 06:02:45.747,37106.52367567148,694400352109.4133,694400352109.4133
170,2021-05-23 05:04:14.615,37237.82251649795,696857439226.9877,696857439226.9877
169,2021-05-23 04:03:07.404,37528.234491734875,702292121807.9789,702292121807.9789
168,2021-05-23 03:04:53.130,37480.9380161913,701407029753.5991,701407029753.5991
167,2021-05-23 02:07:45.678,37942.22489344486,711202959250.9915,711202959250.9915
166,2021-05-23 01:08:19.141,38360.64102852076,716670614581.7992,716670614581.7992
165,2021-05-23 00:14:07.195,37032.67236508104,702143968883.5249,702143968883.5249
164,2021-05-22 23:26:33.525,37828.54390512896,706893045501.2561,706893045501.2561
163,2021-05-22 22:24:13.656,37763.91155090279,706702511590.1295,706702511590.1295
162,2021-05-22 21:13:50.866,38057.275475089256,712192436058.1779,712192436058.1779
161,2021-05-22 20:27:03.092,38265.531392923614,707338772758.954,707338772758.954
160,2021-05-22 19:15:49.736,37899.299951037356,708596123296.9415,708596123296.9415
159,2021-05-22 18:26:59.967,37831.59677654825,709879554556.6954,709879554556.6954
158,2021-05-22 17:07:32.773,38336.62441173141,717284761700.8959,717284761700.8959
157,2021-05-22 16:20:41.179,38063.50254818084,713021052918.4612,713021052918.4612
156,2021-05-22 15:27:09.781,37222.61549182517,696326878548.7185,696326878548.7185
155,2021-05-22 14:10:23.578,38472.24401028733,721311988166.4259,721311988166.4259
154,2021-05-22 13:25:26.096,38488.32456225255,719882728607.3512,719882728607.3512
153,2021-05-22 12:04:47.211,38173.4086574724,714365717593.3413,714365717593.3413
152,2021-05-22 11:13:38.288,38546.59909947474,722614338898.8463,722614338898.8463
151,2021-05-22 10:13:44.502,36939.58950404919,696164525210.0717,696164525210.0717
150,2021-05-22 09:21:13.157,36701.236152848505,686815922993.5612,686815922993.5612
149,2021-05-22 08:28:01.690,36809.80582113884,691023022530.4082,691023022530.4082
148,2021-05-22 07:21:09.321,35920.891746795896,672212791882.0144,672212791882.0144
147,2021-05-22 06:28:12.666,35946.67717905918,674612966163.2653,674612966163.2653
146,2021-05-22 05:06:26.704,36405.874807273976,678403398724.2965,678403398724.2965
145,2021-05-22 04:18:23.380,37355.30989895988,695882999707.2654,695882999707.2654
144,2021-05-22 03:19:10.873,37726.78234990529,702910709426.6957,702910709426.6957
143,2021-05-22 02:07:54.972,37673.48672147281,705044452958.988,705044452958.988
142,2021-05-22 01:04:10.104,37733.22132269843,706128183866.5817,706128183866.5817
141,2021-05-22 00:28:12.371,37073.00455951342,694435545670.796,694435545670.796
140,2021-05-21 23:22:26.365,37384.01908733165,699593317994.5983,699593317994.5983
139,2021-05-21 22:27:28.630,36544.831061971316,682056797806.3584,682056797806.3584
138,2021-05-21 21:27:40.874,34386.60959211036,645234004273.0691,645234004273.0691
137,2021-05-21 20:28:58.447,35528.654156091616,669184659888.9967,669184659888.9967
136,2021-05-21 19:29:40.653,36732.00489691596,688059503586.663,688059503586.663
135,2021-05-21 18:26:14.511,36791.60470681079,691183448463.0499,691183448463.0499
134,2021-05-21 17:17:25.295,37292.21939183883,692949686411.9034,692949686411.9034
133,2021-05-21 16:04:31.398,36806.78993299758,691576098773.2944,691576098773.2944
132,2021-05-21 15:21:26.748,37939.96436986012,709997111228.2513,709997111228.2513
131,2021-05-21 14:19:07.412,41757.137344607865,778181718658.0265,778181718658.0265
130,2021-05-21 13:22:19.061,40936.384080577,760562626838.7867,760562626838.7867
129,2021-05-21 12:08:40.070,41260.869230627286,772143528521.19,772143528521.19
128,2021-05-21 11:27:20.521,40429.41686431171,757107108594.3486,757107108594.3486
127,2021-05-21 10:22:14.182,40898.107807931876,765354920085.2948,765354920085.2948
126,2021-05-21 09:04:36.369,40005.16435521645,748644644194.2141,748644644194.2141
125,2021-05-21 08:26:09.010,40031.200028061234,744941638405.8331,744941638405.8331
124,2021-05-21 07:17:26.709,40149.083204776805,756592982506.6245,756592982506.6245
123,2021-05-21 06:25:55.899,39697.06039259306,739202577368.7415,739202577368.7415
122,2021-05-21 05:07:36.234,40094.25821643365,748511912425.4188,748511912425.4188
121,2021-05-21 04:10:26.159,40684.88601073634,763101927984.7031,763101927984.7031
120,2021-05-21 03:22:18.006,41061.173447417365,768407894623.4648,768407894623.4648
119,2021-05-21 02:34:39.578,41373.98782190245,777851552545.9266,777851552545.9266
118,2021-05-21 01:06:23.966,41728.23936147494,781865132411.8138,781865132411.8138
117,2021-05-21 00:33:42.708,41161.937246335125,768268536375.0579,768268536375.0579
116,2021-05-20 23:04:30.462,41596.34807310815,778421578935.724,778421578935.724
115,2021-05-20 22:33:30.126,40328.109088960104,754451020705.1837,754451020705.1837
114,2021-05-20 21:25:58.331,40670.905607319066,756383828068.8291,756383828068.8291
113,2021-05-20 20:29:44.237,40518.28614778271,757121500313.5109,757121500313.5109
112,2021-05-20 19:28:17.610,40090.28923880429,744917852592.7799,744917852592.7799
111,2021-05-20 18:02:31.491,39912.479806474184,743141019824.1897,743141019824.1897
110,2021-05-20 17:06:37.248,39549.5394557129,734284749481.7301,734284749481.7301
109,2021-05-20 16:05:56.352,41223.88172041923,777449273463.1584,777449273463.1584
108,2021-05-20 15:33:54.455,41940.731811409605,784866272899.176,784866272899.176
107,2021-05-20 14:28:32.254,41647.256237303285,782987524994.564,782987524994.564
106,2021-05-20 13:13:36.346,41947.19671093911,785947741903.702,785947741903.702
105,2021-05-20 12:33:32.136,41561.86486735035,777776270568.1343,777776270568.1343
104,2021-05-20 11:16:32.249,40342.03247967939,756366599173.2156,756366599173.2156
103,2021-05-20 10:26:10.601,39921.47657127559,750750645469.1578,750750645469.1578
102,2021-05-20 09:30:48.872,39294.592658349065,735347218630.547,735347218630.547
101,2021-05-20 08:39:42.460,39709.7433447402,746047505849.1852,746047505849.1852
100,2021-05-20 07:37:37.103,40839.31776555258,759747315695.3053,759747315695.3053
99,2021-05-20 06:03:30.330,40029.85399153002,749106678641.2953,749106678641.2953
98,2021-05-20 05:39:59.238,39520.262360910245,740663971302.2332,740663971302.2332
97,2021-05-20 04:23:58.575,39893.40133134107,746553144494.3174,746553144494.3174
96,2021-05-20 03:35:09.928,38279.02529741349,716342195708.2068,716342195708.2068
95,2021-05-20 02:39:17.793,38256.57270489476,710635521302.6256,710635521302.6256
94,2021-05-20 01:43:11.464,37440.3029973854,700646598202.1711,700646598202.1711
93,2021-05-20 00:27:34.837,38040.94334633126,716462545817.3591,716462545817.3591
92,2021-05-19 23:06:35.771,39154.208053364164,734519994403.6431,734519994403.6431
91,2021-05-19 22:40:23.689,39056.644782463685,734756456444.1217,734756456444.1217
90,2021-05-19 21:26:29.622,37507.134321195554,705278869822.6481,705278869822.6481
89,2021-05-19 20:31:18.504,39689.00702415367,746753560617.8608,746753560617.8608
88,2021-05-19 19:34:35.199,38920.34570207904,728343673364.9966,728343673364.9966
87,2021-05-19 18:38:24.867,38176.56184513986,712712053348.7296,712712053348.7296
86,2021-05-19 17:42:31.055,39875.16469104648,746211869478.8365,746211869478.8365
85,2021-05-19 16:05:23.371,39817.88522497431,745139958734.6017,745139958734.6017
84,2021-05-19 15:02:30.303,38138.12173713062,672636840936.3369,672636840936.3369
83,2021-05-19 14:04:06.874,36702.327004442865,686836336863.0424,686836336863.0424
82,2021-05-19 13:03:50.507,36573.548038076166,684426405920.146,684426405920.146
81,2021-05-19 12:03:07.961,38617.20876304938,722670125902.1107,722670125902.1107
80,2021-05-19 11:02:26.913,39213.45124368306,733827037147.057,733827037147.057
79,2021-05-19 10:02:17.481,40386.69267015736,755781906259.8856,755781906259.8856
78,2021-05-19 09:01:29.161,40764.05760387883,762841738443.198,762841738443.198
77,2021-05-19 08:03:40.095,40538.416041524695,758617918744.3708,758617918744.3708
76,2021-05-19 07:02:11.260,39307.6067629193,735583881848.0594,735583881848.0594
75,2021-05-19 06:04:54.088,39476.404289477,738741691671.1278,738741691671.1278
74,2021-05-19 05:02:47.423,39040.08058462281,730575298737.7603,730575298737.7603
73,2021-05-19 04:03:09.537,40599.49049716066,759754992663.4523,759754992663.4523
72,2021-05-19 03:01:51.105,40941.398919030034,771806583099.3606,771806583099.3606
71,2021-05-19 02:02:42.496,40998.28124644484,767215432352.8461,767215432352.8461
70,2021-05-19 01:03:22.560,42637.19594101352,797883150449.3196,797883150449.3196
69,2021-05-19 00:01:37.749,43091.04144756922,800545278567.6873,800545278567.6873
68,2021-05-18 23:02:46.724,43022.377837006185,806192987171.6713,806192987171.6713
67,2021-05-18 22:02:14.642,43053.72457261977,805675111358.5769,805675111358.5769
66,2021-05-18 21:03:27.346,43372.839785005235,811645709785.7546,811645709785.7546
65,2021-05-18 20:02:24.306,43676.07941318177,817319733387.706,817319733387.706
64,2021-05-18 19:02:28.517,42815.40466270814,799280649556.2474,799280649556.2474
63,2021-05-18 18:02:55.353,43509.90326771379,814207868453.0575,814207868453.0575
62,2021-05-18 17:02:47.670,43728.698585457074,818301958306.6375,818301958306.6375
61,2021-05-18 16:01:46.214,43122.97490080718,806965059091.9937,806965059091.9937
60,2021-05-18 15:04:08.880,43209.48688958563,808582368876.3326,808582368876.3326
59,2021-05-18 14:11:44.245,43261.06952847863,809546254312.4103,809546254312.4103
58,2021-05-18 13:01:14.894,43510.50496931793,814213167253.4707,814213167253.4707
57,2021-05-18 12:04:06.442,45549.156681471184,852361915570.2504,852361915570.2504
56,2021-05-18 11:01:44.703,45267.13656462559,847082477985.4686,847082477985.4686
55,2021-05-18 10:01:02.637,44929.966026758295,842278407146.034,842278407146.034
54,2021-05-18 09:01:00.147,44990.96343689522,844045587193.5272,844045587193.5272
53,2021-05-18 08:01:30.630,45114.49079498483,843198294296.1581,843198294296.1581
52,2021-05-18 07:01:24.685,44967.338517956814,846829131471.9952,846829131471.9952
51,2021-05-18 06:02:06.623,45370.52054599346,849010293542.4363,849010293542.4363
50,2021-05-18 05:01:46.449,45447.396375652526,850447448082.1578,850447448082.1578
49,2021-05-18 04:02:43.958,44766.83092660281,837711052623.7578,837711052623.7578
48,2021-05-18 03:01:53.723,45101.47931691331,843972707087.5696,843972707087.5696
47,2021-05-18 02:01:40.944,45020.42482665007,842453973776.2037,842453973776.2037
46,2021-05-18 01:00:49.898,44323.47859878531,829411957975.4899,829411957975.4899
45,2021-05-18 00:01:33.484,43780.82559782485,819256623328.7307,819256623328.7307
44,2021-05-17 23:02:31.041,42746.0714310115,799892530039.9459,799892530039.9459
43,2021-05-17 22:02:22.854,43463.48907509747,813315668009.4723,813315668009.4723
42,2021-05-17 21:02:16.480,44914.157474494925,840459809788.2416,840459809788.2416
41,2021-05-17 20:02:50.034,44291.62448300738,828809503469.2467,828809503469.2467
40,2021-05-17 19:01:35.740,43973.08416472399,822846337432.3977,822846337432.3977
39,2021-05-17 18:03:32.353,42955.96150108376,803810981099.2242,803810981099.2242
38,2021-05-17 17:01:25.886,42600.14692405195,803452444849.0952,803452444849.0952
37,2021-05-17 16:00:53.267,43447.77060019203,816271063092.4789,816271063092.4789
36,2021-05-17 15:03:05.577,44562.98596031977,834195750613.3951,834195750613.3951
35,2021-05-17 14:00:47.632,45004.80767460542,842145127827.403,842145127827.403
34,2021-05-17 13:43:55.266,44873.26040845926,839600210282.9227,839600210282.9227
33,2021-05-17 12:04:10.304,45850.45500825522,858929400846.4413,858929400846.4413
32,2021-05-17 11:01:06.714,44635.357482947045,835226539728.8364,835226539728.8364
31,2021-05-17 10:01:26.514,45435.93948505296,850204660266.5076,850204660266.5076
30,2021-05-17 09:03:19.991,45514.64781413574,851826846806.9033,851826846806.9033
29,2021-05-17 08:29:19.669,45048.04066159448,853035840158.9403,853035840158.9403
28,2021-05-17 07:03:49.641,44348.68153493094,829855855032.7429,829855855032.7429
27,2021-05-17 06:02:15.300,42879.41747391297,802361246310.306,802361246310.306
26,2021-05-17 05:02:46.037,43509.564064352715,814151484886.9366,814151484886.9366
25,2021-05-17 04:02:41.240,43284.65362660308,809941875960.4996,809941875960.4996
24,2021-05-17 03:02:34.625,44494.364641871194,832577438819.5776,832577438819.5776
23,2021-05-17 02:01:00.019,45028.759365909355,842576163989.4836,842576163989.4836
22,2021-05-17 01:07:18.258,45701.468702261365,855338409588.856,855338409588.856
21,2021-05-17 00:00:33.131,46585.06413538846,871695620615.745,871695620615.745
20,2021-05-16 23:04:41.669,45683.458099465715,854241359669.9291,854241359669.9291
19,2021-05-16 22:01:00.119,45343.51664237133,848459948296.6399,848459948296.6399
18,2021-05-16 21:01:59.957,44490.79522240914,832501749772.7948,832501749772.7948
17,2021-05-16 20:01:58.716,45240.82122011166,846534936465.4243,846534936465.4243
16,2021-05-16 19:01:58.477,45972.01978891674,860216343649.0055,860216343649.0055
15,2021-05-16 18:00:57.420,47144.18877418564,882148765681.3274,882148765681.3274
