,Unnamed: 0,market_tms,btc_price,mkt_cap,total_volumes,prev,btc_price2,btc_price3,btc_price4,btc_price5,btc_price6,btc_price7,btc_price8,btc_price9,btc_price10,btc_price11,btc_price12,btc_price13,btc_price14,btc_price15,btc_price16,btc_price17,btc_price18,btc_price19,btc_price20,btc_price24,btc_price72,next,n_bp,sell,go,p_go,p_sell,o3_go,o3_sell,conviction_go,conviction_sell,sell_signal,go_signal,dt,bitcoin,isPartial,buy_q,sell_q,q,sell_rev,buy_cost,TRev,TCost,curr_val,cash_flow,hold_val,pnl,algo_rt,trade_ind
998,998,2021-06-26 17:01:14.445,31351.36976885313,587623802499.5167,587623802499.5167,31548.69338801796,31450.031578435544,31413.169153077986,31304.721843725834,31268.665463025336,31296.344042505534,31355.21343801127,31398.065089385313,31377.29911997018,31356.067164461012,31312.655288504127,31296.356662100505,31320.291420347883,31332.505477533083,31385.317770164605,31402.024364019366,31451.142881594526,31487.755895661612,31536.581727585715,31575.209040930866,31720.91326208669,33569.494372611196,33145.15274357801,0.05721545782369497,1,0,0.8336079060862938,0.8747851937363844,0.7806584846510601,0.3976229931457088,2.288606158399216,0.5281518159820024,0,1,2021-06-26,24.0,False,0.022886061583992163,0.0,3.513190937057561,0.0,717.5093792724829,26366.46265276869,89093.37208819881,110143.34813627522,-62726.90943543012,47027.054653279694,389.38404756540695,1.0082800007450232,1
997,997,2021-06-26 16:01:02.651,31548.69338801796,591321892475.6288,591321892475.6288,31203.920067422907,31376.30672772043,31196.274534373682,31168.311328123495,31324.022621985725,31393.660705391943,31440.91674075936,31424.147923774704,31334.835208951834,31291.309572406695,31280.058035696868,31286.0182754218,31344.719534718264,31361.533338948415,31418.73095787412,31460.446126466748,31524.368909728688,31568.36454103353,31613.83635427602,31653.93247021039,31772.662633077995,33611.85987264759,33121.55492561911,0.049855045286868016,1,0,0.8293892644015433,0.8704449327868264,0.809349481703814,0.3545848699701717,2.3729883871210546,0.47172032297218625,0,1,2021-06-26,24.0,False,0.02372988387121055,0.0,3.490304875473569,0.0,748.6468303860943,26366.46265276869,88375.86270892633,110114.55834701983,-62009.40005615764,47323.04008202694,782.1182088352507,1.0165272181896932,1
996,996,2021-06-26 15:00:33.194,31203.920067422907,583533159297.5585,583533159297.5585,30828.56461463096,31016.242341026933,31140.3481218733,31357.99166665488,31463.29878879816,31511.66710097727,31407.379106790053,31335.250534365558,31247.783935861546,31239.873955734663,31291.978515146733,31308.072494841163,31378.34714317855,31426.873509706198,31502.16129505939,31558.244288511974,31612.36017233836,31657.202604864382,31694.02858614474,31729.653205836694,31819.848025723946,33650.45891864534,33124.87551836778,0.061561350201968956,1,0,0.8276014238156277,0.8733754554556067,0.798498588187021,0.37618712791914344,2.1945369662327177,0.5350609417163312,0,1,2021-06-26,24.0,False,0.02194536966232718,0.0,3.4665749916023585,0.0,684.781560793305,26366.46265276869,87627.21587854024,108170.72894568722,-61260.75322577155,46805.88010113436,104.09561878131353,1.0022239859298958,1
995,995,2021-06-26 14:01:08.736,30828.56461463096,584225912509.9377,584225912509.9377,31700.34319080837,31264.453902719666,31575.635211436464,31651.31178332847,31560.03541315637,31452.781613875017,31263.121961941066,31214.81791712948,31231.963975607767,31236.833505460054,31324.166474535567,31381.353183138694,31475.39987623385,31541.108108493965,31614.32728196456,31665.25582860624,31702.04503739038,31739.474269811457,31765.27782552864,31794.49928887042,31867.149238745023,33685.08613561989,33142.42499517028,0.07505572865501442,1,0,0.8277499606735099,0.8738994478418994,0.8224129554882574,0.45145626728711097,2.15054574098248,0.6301701457899048,0,1,2021-06-26,24.0,False,0.0215054574098248,0.0,3.4446296219400314,0.0,662.982383325978,26366.46265276869,86942.43431774694,106192.98687345008,-60575.97166497825,46242.84692194644,-625.8317134746103,0.9864664103719446,1
994,994,2021-06-26 13:02:06.711,31700.34319080837,597516196484.1078,597516196484.1078,32073.289849498156,31886.81652015326,31726.98835522048,31571.555180505653,31345.527814593657,31212.322775833425,31166.513872317893,31125.848605214385,31241.703035312345,31299.869594701984,31438.539891741806,31509.86378518565,31606.816340754074,31666.51079062445,31716.184375247936,31752.033264007066,31776.903502232537,31804.130349833325,31823.72075221219,31844.385581038783,31914.88816559146,33715.93889452187,33145.18864646526,0.04557822755924712,1,0,0.8315427670452212,0.8803074231271923,0.8443307797024356,0.347077899812989,2.189980344499105,0.4844288717138955,0,1,2021-06-26,24.0,False,0.02189980344499105,0.0,3.4231241645302064,0.0,694.2312850174637,26366.46265276869,86279.45193442097,108514.21080035671,-59912.98928165228,47550.51478621255,1050.7067324918826,1.0220966426381684,1
993,993,2021-06-26 12:00:50.549,32073.289849498156,601152077145.8826,601152077145.8826,31061.030531077235,31567.160190287694,31416.12200579083,31225.65680031839,31079.11773707317,30970.501300875796,31085.18333811089,31162.978995844747,31358.03615409161,31457.908205112755,31581.187678629485,31659.06632877172,31726.205240494804,31770.485452591518,31787.882152766193,31817.927341426657,31831.357197434118,31856.880532299445,31865.050409865362,31883.480725317837,31965.117903328777,33743.546473541726,33126.136699386894,0.03282628176994473,0,0,0.8295696345524672,0.8804701695951622,0.7879100498570434,0.3003046230571027,2.1200524587294494,0.42494389831186563,0,1,2021-06-26,24.0,False,0.021200524587294493,0.0,3.4012243610852155,0.0,679.9705700497085,26366.46265276869,85585.2206494035,109088.45477626029,-59218.75799663481,48109.93477424723,1759.7620053782448,1.036577933718593,1
992,992,2021-06-26 11:00:10.906,31061.030531077235,583345055499.8439,583345055499.8439,31469.13711151068,31265.083821293956,31035.19159484595,30839.90010979605,30861.884864678414,30983.51937814642,31240.774653578603,31397.93755157802,31557.780256133894,31668.73828836537,31736.944978913965,31805.214258601525,31814.765664688213,31851.65986358985,31847.972530087114,31878.80035919665,31882.40386716477,31906.05349356277,31901.911040770316,31926.499581547592,32022.449518428228,33768.44340795146,33093.70929024564,0.06544144622422188,1,0,0.8278207546082483,0.8848715740965036,0.7661245559151135,0.33380762445718726,2.0568290812035817,0.501973353568745,0,1,2021-06-26,24.0,False,0.020568290812035817,0.0,3.380023836497921,0.0,638.8723088847198,26366.46265276869,84905.25007935379,104987.02358123074,-58538.7874265851,46591.54579661585,-143.3096419702124,0.9969241277678187,1
991,991,2021-06-26 10:00:10.439,31469.13711151068,589826225695.8673,589826225695.8673,30141.461625285207,30805.299368397944,30644.608624746143,30756.64628455266,31105.15389161443,31325.766844628422,31555.10044957743,31704.06517379441,31779.69632059684,31860.36196461121,31873.483538289078,31911.360230746544,31888.554062491487,31916.530432935375,31909.628188306197,31934.579292209397,31929.703119960763,31949.062759069744,31951.088122324865,31973.415531358274,32091.529625903117,33790.45014628171,33030.39558096009,0.04961236985676143,1,0,0.8277643029212985,0.883255323935037,0.7899189672878894,0.29082702215988554,2.0500762864432387,0.4498136218027759,0,1,2021-06-26,24.0,False,0.02050076286443239,0.0,3.3594555456858854,0.0,645.1413174713894,26366.46265276869,84266.37777046907,105719.16718721406,-57899.91511770038,47203.705667266026,615.5464022476517,1.0130402135498975,1
990,990,2021-06-26 09:02:11.255,30141.461625285207,564898798277.7429,564898798277.7429,30826.374136903483,30483.917881094345,30868.68394435918,31252.03902075981,31546.379797642414,31779.620276635746,31853.029898011388,31958.33515626336,31941.02760862557,31995.005538045116,31949.236923204004,31975.72829694477,31944.506803379267,31969.00446092479,31959.5303961126,31980.446686609856,31968.42239817872,31988.067914855957,31995.742940391683,32021.48973504264,32172.16822945909,33809.26000484647,32909.91289549502,0.09184860723168797,1,0,0.8318807127797687,0.8873915233209149,0.7785334006488567,0.4636325075584623,2.015152879926901,0.7493920169169621,0,1,2021-06-26,24.0,False,0.02015152879926901,0.0,3.338954782821453,0.0,607.3965319939965,26366.46265276869,83621.23645299768,100640.97745497533,-57254.773800228984,45212.192437927806,-1825.9887831814558,0.9596129122539596,1
989,989,2021-06-26 08:01:42.879,30826.374136903483,579566000913.4512,579566000913.4512,31680.52587834454,31253.45000762401,31635.394097160446,31912.96661395528,32012.86075562908,32105.592362386902,32063.64041451534,32091.678590402807,32048.983467464648,32050.969474827056,32002.219670685536,32006.06583334038,31993.50211847031,32004.93291541919,32001.36297710711,32005.12515035804,32007.713431533193,32021.230762445237,32047.23652969362,32073.901291572103,32257.545573924985,33824.17539905573,32738.529231091994,0.06202984125529687,1,0,0.8344699148464177,0.8847250874648361,0.7790268419483707,0.5706523605657009,2.0424953160888575,0.9055848775840593,0,1,2021-06-26,24.0,False,0.020424953160888576,0.0,3.318803254022184,0.0,629.6272478662806,26366.46265276869,83013.83992100367,102306.67079526058,-56647.37726823498,46239.561205355225,-580.2676783296265,0.9874508394283287,1
988,988,2021-06-26 07:00:59.179,31680.52587834454,593786100664.6814,593786100664.6814,32354.150495049227,32017.338186696885,32190.53913075012,32247.7720549964,32198.32396914472,32175.598675652323,32119.71676629028,32101.851516526298,32052.955482189445,32028.952589036977,32009.911995995222,32005.52983302627,32016.363712368075,32010.035333281405,32008.887323608968,32010.950890235337,32034.74809335726,32054.02259766247,32100.56605345058,32128.799413632987,32344.285212300823,33834.94479322416,32535.089015643967,0.02697439873886598,0,0,0.8307061349476371,0.8864933177543673,0.761527611970918,0.6247364844637262,2.0423818762857087,0.9799817090781998,0,1,2021-06-26,24.0,False,0.020423818762857086,0.0,3.2983783008612955,0.0,647.0373188513126,26366.46265276869,82384.21267313739,104494.35911700636,-56017.750020368694,47520.788817516805,955.8202791208605,1.0201137292310378,1
987,987,2021-06-26 06:01:12.460,32354.150495049227,606410380834.6047,606410380834.6047,32373.329654557478,32363.740074803354,32305.004979242676,32233.6811827144,32152.87338215993,32106.523460939603,32083.986266762324,32038.0750497067,32004.94969588449,31986.943731704127,32001.147670057297,31992.28400366713,32003.706954194717,31994.54557925228,32013.01445686171,32026.311196143386,32073.297101967662,32097.62285541176,32157.032773815416,32189.353425819456,32438.96295744626,33842.176083415936,32322.888203493243,-0.0009662528942234738,0,0,0.8343447403936375,0.886987013354875,0.7828808418308794,0.6518184219444255,2.46744424974368,1.0078898183840748,0,1,2021-06-26,24.0,False,0.0246744424974368,0.0,3.2779544820984383,0.0,798.3206259435086,26366.46265276869,81737.17535428607,106055.43262973402,-55370.712701517376,48531.22574257384,2153.4941856427977,1.0443733730745988,1
986,986,2021-06-26 05:01:35.143,32373.329654557478,606707420049.8885,606707420049.8885,32119.21011280653,32246.269883682005,32162.35738618613,32085.757494300833,32060.17353971927,32026.152931485853,31992.16383265108,31965.61413828716,31968.937767523756,31958.0149383897,31983.42033727694,31976.86786904324,31985.384204309845,31998.691223765218,32039.607935425083,32065.061574001924,32121.948608855833,32153.27245699488,32221.674077823496,32262.85573406368,32552.0365308472,33846.63327724195,32122.25755215847,-0.0077555229900073686,0,0,0.8279301824839889,0.8897729643834542,0.7864392748924748,0.6125945360729671,2.5185990272037104,0.9306883523570141,0,1,2021-06-26,24.0,False,0.025185990272037106,0.0,3.2532800396010013,0.0,815.354365753135,26366.46265276869,80938.85472834256,105319.50718059503,-54572.392075573865,48559.99448183621,2187.12062318495,1.0450395566664044,1
985,985,2021-06-26 04:00:26.146,32119.21011280653,602005729978.0765,602005729978.0765,32037.679664573978,32078.444888690254,32009.15760241553,31986.385382227134,31992.13232325244,31968.476727053083,31939.06444392324,31925.373189056263,31947.09210925563,31951.15257393139,31970.315400809533,31981.911795397114,32011.99824322059,32037.818472247756,32090.515212578754,32122.244643799033,32184.59630513393,32225.713551079738,32304.037390303878,32356.021899751435,32688.813833113596,33849.0051897026,31942.491445567506,-0.005501961804738276,0,0,0.8252083592739339,0.8921302829153143,0.7857706013602376,0.603672422421272,2.5914981670808723,0.9051632197934799,0,1,2021-06-26,24.0,False,0.025914981670808725,0.0,3.228094049328964,0.0,832.3687413542355,26366.46265276869,80123.50036258942,103683.83103429744,-53757.037709820725,48178.815169209796,1747.9781552669228,1.036281053179241,1
984,984,2021-06-26 03:00:02.517,32037.679664573978,596914687336.302,596914687336.302,31842.06096770764,31939.87031614081,31963.613162038746,31988.119022507148,31944.821130853717,31910.245989264116,31911.68193418929,31913.560852156003,31955.213038607144,31975.73377979906,31993.508189984695,32019.86301416512,32063.638701274915,32095.71748182437,32153.974075019316,32193.320844227866,32266.830797025526,32317.476815988994,32408.006409199,32474.854430492134,32842.597698317164,33849.670818160186,31795.406110421463,-0.007562144221711864,0,0,0.822981420798555,0.8806012307884407,0.8072940600146293,0.6007133912411537,2.7417344815175597,0.8572601473174505,0,1,2021-06-26,24.0,False,0.027417344815175597,0.0,3.202179067658155,0.0,878.388110441764,26366.46265276869,79291.13162123518,102590.38719823615,-52924.66896846649,48056.519496860965,1609.1987329086915,1.0334855447243492,1
983,983,2021-06-26 02:00:34.509,31842.06096770764,596809953462.6482,596809953462.6482,32132.651048165724,31987.35600793668,32012.624882975546,31945.84825165812,31875.670847674508,31866.36510800291,31915.439770122717,31958.101895629796,31996.254520990955,32018.109518084675,32046.217838345532,32075.112105160664,32127.79626237382,32165.42524468384,32232.66761343641,32281.83689216517,32368.122834952483,32436.99156489696,32541.702451785277,32622.37552532964,33008.078496036585,33848.802477790785,31689.29089720348,-0.004797744425497186,0,0,0.8250012905165695,0.8830469216018347,0.8215809853232645,0.620745683944365,3.0133787051008145,0.875961420838018,0,1,2021-06-26,24.0,False,0.030133787051008144,0.0,3.1747617228429794,0.0,959.5218844661204,26366.46265276869,78412.74351079341,101090.95633671069,-52046.28085802472,47763.09145156146,1281.5840271245106,1.0268320996019327,1
982,982,2021-06-26 01:00:14.197,32132.651048165724,603270305516.1276,603270305516.1276,31943.136467863093,32037.89375801441,31879.0716203407,31800.461013833516,31857.059368331305,31909.56720234657,32000.76402113687,32032.223313601746,32039.964515178377,32063.372574416768,32104.006371975804,32138.629211127645,32203.054226993852,32247.869646867905,32331.006170893936,32398.87600127267,32505.860294841445,32588.533862519693,32703.04859887403,32787.51239480159,33181.173124976274,33846.209317959045,31611.511544973793,-0.01621837869557541,0,0,0.8309701145855246,0.8797353589757019,0.8669888383857041,0.6024182390499697,3.2423378644262586,0.7848148681061099,0,1,2021-06-26,24.0,False,0.032423378644262583,0.0,3.1446279357919713,0.0,1041.8491117786382,26366.46265276869,77453.2216263273,101045.2321371171,-51086.75897355861,48198.97657224859,1759.4965913099004,1.0365048537632844,1
981,981,2021-06-26 00:00:20.058,31943.136467863093,598703019611.4526,598703019611.4526,31497.36249747088,31720.249482666986,31721.850407326332,31823.410870681677,31962.075036361828,32042.120575200654,32063.68260606662,32078.07563291682,32086.780633655144,32117.270284042508,32173.25205027949,32216.837277209164,32292.685066741953,32362.800600183476,32466.745831651413,32554.833482743958,32671.20743019793,32760.24676614232,32871.97619072917,32963.3399912122,33358.78155782578,33842.2283036494,31551.08423302783,-0.012273442065706242,0,0,0.8328544581607725,0.8801955564482574,0.8806368801644038,0.5971545865695587,2.9477114251396332,0.8107788134801689,0,1,2021-06-26,24.0,False,0.029477114251396333,0.0,3.1122045571477086,0.0,941.591483211145,26366.46265276869,76411.37251454867,99413.57488487467,-50044.909861779975,47914.70470179464,1453.9603213000591,1.0303447622258977,1
980,980,2021-06-25 23:00:10.157,31497.36249747088,592739960404.458,592739960404.458,31949.54016650048,31723.451331985678,31924.97133403702,32065.202358449846,32122.166114039475,32148.588328681275,32092.46865976702,32114.830340103043,32147.759934429865,32188.648254262713,32260.422504138824,32330.848077024933,32432.91613362499,32523.80285686452,32642.92113383651,32734.98325241578,32849.286102086706,32944.74570868293,33054.703791695225,33150.74860149751,33538.874579992866,33836.458475652966,31507.36066678991,0.00031742877899176847,0,0,0.8312247266932655,0.8705531091588271,0.888014345669414,0.5932100595823084,2.9522560759466048,0.7726065368348528,0,1,2021-06-25,26.0,False,0.02952256075946605,0.0,3.0827274428963123,0.0,929.8827980945114,26366.46265276869,75469.78103133752,97097.78374980661,-49103.31837856883,47246.04374620632,748.4216250314566,1.0158409374772581,1
